id,user_id,loan_timestamp,loan_amount,loan_purpose,outcome,interest,webvisit_id,name,ssn,birthday,gender,city,zip_code,visit_timestamp,referrer,campaing_name
744055,64596394,1519457227,30000,Buying a pet,REJECTED,6.7,,Καλλίνικη Σκαφτούρου,553-31-3202,1995-03-16,M,Κοζάνη,ΤΚ 09350,,,
746605,42812787,1560895377,260000,Refinance existing loans,ACCEPTED,14.0,,Ζησούλα-Βασιλική Στρούμπα,993-35-4569,1992-08-23,M,Δράμα,ΤΚ 52768,,,
753253,75358264,1560583565,150000,home purchase,ACCEPTED,8.7,,Κύρος Αραμπατζής,418-24-3453,1994-02-21,M,Μυτιλήνη,ΤΚ 90523,,,
753923,88736972,1541165622,90000,Home purchase,REJECTED,7.0,65780958,Ράλλης Γκανάτσιος,620-18-6817,1977-02-27,F,Έδεσσα,ΤΚ 93543,1509667108,Google,display3
753923,88736972,1541165622,90000,Home purchase,REJECTED,7.0,65780958,Ράλλης Γκανάτσιος,620-18-6817,1977-02-27,F,Έδεσσα,ΤΚ 93543,1555918937,Google,display1
775964,79060187,1506927148,40000,Home purchase,REJECTED,14.0,97358485,Λουδοβίκος Καψάλης,603-33-6393,1988-09-05,F,Άμφισσα,04326,1546055514,Twitter,display2
775964,79060187,1506927148,40000,Home purchase,REJECTED,14.0,97358485,Λουδοβίκος Καψάλης,603-33-6393,1988-09-05,F,Άμφισσα,04326,1560143358,Twitter,display1
787889,60749565,1536449329,30000,Buying a pet,ACCEPTED,7.0,,Χριστιάν Ανδριόπουλος,859-89-8323,1985-09-01,M,Ρόδος,ΤΚ 32639,,,
799956,52521445,1559707620,50000,buying a pet,REJECTED,7.0,,Λητώ Ψυχάρη,675-16-7401,1973-02-14,F,Κέρκυρα,567 26,,,
802366,79319087,1539862149,200000,Refinance existing loans,REJECTED,14.0,,Ίκαρος Ανδριώτης,436-88-7585,1987-11-19,M,Ηράκλειο,ΤΚ 522 81,,,
804165,33090779,1529874667,150000,Refinance existing loans,ACCEPTED,14.0,,Θεοδόσης-Ευμένιος Χέλιος,717-05-8738,1986-04-02,M,Έδεσσα,45210,,,
814716,31615837,1567778731,70000,Home purchase,REJECTED,14.0,,Αγαθόνικος Μάρρας,025-24-2495,1990-07-20,M,Φλώρινα,ΤΚ 84284,,,
815423,86413799,1534227583,30000,Buying a pet,ACCEPTED,7.0,,Θεολόγος Καλαμάρας,407-09-2526,1982-01-02,M,Μεσολόγγι,367 35,,,
829016,53803178,1569368833,240000,Buying a pet,REJECTED,14.0,,Βαλέρια Μπονέλη,056-91-0336,1984-06-16,F,Ερμούπολη,ΤΚ 67917,,,
832519,48181462,1534048728,270000,home purchase,ACCEPTED,6.7,40178539,Ερμής Κρεμμύδας,356-72-5758,1995-12-31,F,Λευκάδα,87929,1516917611,Facebook,display1
832519,48181462,1534048728,270000,home purchase,ACCEPTED,6.7,40178539,Ερμής Κρεμμύδας,356-72-5758,1995-12-31,F,Λευκάδα,87929,1525987662,Google,display3
832519,48181462,1534048728,270000,home purchase,ACCEPTED,6.7,40178539,Ερμής Κρεμμύδας,356-72-5758,1995-12-31,F,Λευκάδα,87929,1533886166,Facebook,display2
832519,48181462,1534048728,270000,home purchase,ACCEPTED,6.7,40178539,Ερμής Κρεμμύδας,356-72-5758,1995-12-31,F,Λευκάδα,87929,1540995147,Google,display1
832519,48181462,1534048728,270000,home purchase,ACCEPTED,6.7,40178539,Ερμής Κρεμμύδας,356-72-5758,1995-12-31,F,Λευκάδα,87929,1550676977,Twitter,display1
861455,48051312,1522311655,270000,buying a pet,REJECTED,14.0,,Νεκτάριος Πατσούρας,785-82-0594,1970-04-09,F,Βόλος,ΤΚ 248 99,,,
877975,27509168,1521992884,50000,Refinance existing loans,ACCEPTED,7.0,,Σαββούλα Μπαλαμπάνη,818-58-0785,1970-01-17,F,Βέροια,ΤΚ 696 38,,,
881889,55675262,1528059168,240000,Home purchase,REJECTED,8.7,,Αλίκη Γκάβρου,167-11-0358,1983-01-01,F,Ξάνθη,107 78,,,
883562,40816313,1511535781,230000,Refinance existing loans,REJECTED,8.7,,Γερακίνα Παπαθωμά,844-59-5242,1993-02-11,M,Πρέβεζα,558 86,,,
884691,27401958,1556265399,200000,Refinance existing loans,REJECTED,6.7,52794166,Φανή Βουτσινά,934-24-1528,1995-09-01,M,Ναύπλιο,60871,1508450830,Facebook,display2
884691,27401958,1556265399,200000,Refinance existing loans,REJECTED,6.7,52794166,Φανή Βουτσινά,934-24-1528,1995-09-01,M,Ναύπλιο,60871,1529817582,Facebook,display3
884691,27401958,1556265399,200000,Refinance existing loans,REJECTED,6.7,52794166,Φανή Βουτσινά,934-24-1528,1995-09-01,M,Ναύπλιο,60871,1529949527,Facebook,display3
884691,27401958,1556265399,200000,Refinance existing loans,REJECTED,6.7,52794166,Φανή Βουτσινά,934-24-1528,1995-09-01,M,Ναύπλιο,60871,1546278336,Facebook,display1
884691,27401958,1556265399,200000,Refinance existing loans,REJECTED,6.7,52794166,Φανή Βουτσινά,934-24-1528,1995-09-01,M,Ναύπλιο,60871,1555513514,Google,display2
884941,90854528,1537716062,50000,home purchase,REJECTED,7.0,3568424,Σαράντης Μπούκος,075-48-0451,1994-07-20,F,Τρίκαλα,83010,1517985149,Twitter,display3
884941,90854528,1537716062,50000,home purchase,REJECTED,7.0,3568424,Σαράντης Μπούκος,075-48-0451,1994-07-20,F,Τρίκαλα,83010,1542672214,Google,display3
884941,90854528,1537716062,50000,home purchase,REJECTED,7.0,3568424,Σαράντης Μπούκος,075-48-0451,1994-07-20,F,Τρίκαλα,83010,1556346540,Twitter,display2
884941,90854528,1537716062,50000,home purchase,REJECTED,7.0,3568424,Σαράντης Μπούκος,075-48-0451,1994-07-20,F,Τρίκαλα,83010,1566439077,Facebook,display3
892750,55533001,1551251571,40000,home purchase,ACCEPTED,14.0,,Κηρύκος Τασιούλας,148-14-8622,1973-12-07,F,Χανιά,ΤΚ 60366,,,
910203,61845077,1526861232,240000,Refinance existing loans,REJECTED,8.7,,Νεκτάριος Αφρουδάκης,180-45-4206,1993-07-25,F,Έδεσσα,036 57,,,
938068,31837879,1537065912,210000,Buying a pet,ACCEPTED,7.0,69021028,Ειρηναίος Παπαδόπουλος,864-04-6541,1990-02-04,M,Πρέβεζα,929 50,1515413886,Facebook,display1
938068,31837879,1537065912,210000,Buying a pet,ACCEPTED,7.0,69021028,Ειρηναίος Παπαδόπουλος,864-04-6541,1990-02-04,M,Πρέβεζα,929 50,1531486812,Twitter,display2
938068,31837879,1537065912,210000,Buying a pet,ACCEPTED,7.0,69021028,Ειρηναίος Παπαδόπουλος,864-04-6541,1990-02-04,M,Πρέβεζα,929 50,1557766767,Google,display3
938068,31837879,1537065912,210000,Buying a pet,ACCEPTED,7.0,69021028,Ειρηναίος Παπαδόπουλος,864-04-6541,1990-02-04,M,Πρέβεζα,929 50,1559624657,Google,display3
938613,41938902,1529663950,170000,Home purchase,ACCEPTED,7.0,,Ζαμπία Πατινιωτάκη,356-33-8926,1972-06-04,M,Χανιά,60078,,,
945533,32126325,1519210626,240000,Refinance existing loans,REJECTED,8.7,,Πολύκαρπος Βασιλάκης,822-12-2193,1990-08-18,F,Μεσολόγγι,10306,,,
952124,84360340,1567514287,170000,home purchase,REJECTED,6.7,,Ησαΐας Γιώτης,384-51-9470,1971-08-22,M,Σπάρτη,407 98,,,
957618,50096421,1515796260,170000,Refinance existing loans,REJECTED,6.7,41718058,Μαριλένα Κεφαλή,690-59-4486,1977-01-01,M,Λαμία,55834,1511077749,Google,display2
957618,50096421,1515796260,170000,Refinance existing loans,REJECTED,6.7,41718058,Μαριλένα Κεφαλή,690-59-4486,1977-01-01,M,Λαμία,55834,1524428204,Twitter,display3
960608,10847411,1562767672,280000,Refinance existing loans,REJECTED,6.7,96858505,Αικατερίνη-Περικλεία Ασλανίδου,545-27-5151,1976-05-17,F,Καρδίτσα,ΤΚ 14770,1534255190,Facebook,display1
960608,10847411,1562767672,280000,Refinance existing loans,REJECTED,6.7,96858505,Αικατερίνη-Περικλεία Ασλανίδου,545-27-5151,1976-05-17,F,Καρδίτσα,ΤΚ 14770,1568777696,Facebook,display3
971874,92143609,1550310666,70000,Buying a pet,REJECTED,8.7,68159192,Μαύρος Βιολάτος,023-45-6656,1976-08-02,M,Κόρινθος,06735,1529556526,Google,display1
971874,92143609,1550310666,70000,Buying a pet,REJECTED,8.7,68159192,Μαύρος Βιολάτος,023-45-6656,1976-08-02,M,Κόρινθος,06735,1537544571,Twitter,display3
971874,92143609,1550310666,70000,Buying a pet,REJECTED,8.7,68159192,Μαύρος Βιολάτος,023-45-6656,1976-08-02,M,Κόρινθος,06735,1546002349,Facebook,display1
971874,92143609,1550310666,70000,Buying a pet,REJECTED,8.7,68159192,Μαύρος Βιολάτος,023-45-6656,1976-08-02,M,Κόρινθος,06735,1553180875,Twitter,display1
977570,57350773,1564763627,50000,Home purchase,ACCEPTED,6.7,,Σωτήριος Δουμάς,025-87-0779,1974-01-17,F,Άρτα,ΤΚ 209 34,,,
980811,41020637,1557393120,60000,Buying a pet,ACCEPTED,8.7,,Μαρωτέσα Καρανάνου,086-16-8637,1993-02-03,M,Κέρκυρα,ΤΚ 59485,,,
985303,58362135,1547176846,270000,buying a pet,ACCEPTED,7.0,94453372,Θεοφύλακτη Πέτση,800-81-8594,1989-05-03,M,Πρέβεζα,ΤΚ 736 06,1525252723,Twitter,display3
985303,58362135,1547176846,270000,buying a pet,ACCEPTED,7.0,94453372,Θεοφύλακτη Πέτση,800-81-8594,1989-05-03,M,Πρέβεζα,ΤΚ 736 06,1530184648,Facebook,display1
985303,58362135,1547176846,270000,buying a pet,ACCEPTED,7.0,94453372,Θεοφύλακτη Πέτση,800-81-8594,1989-05-03,M,Πρέβεζα,ΤΚ 736 06,1545851102,Twitter,display3
985303,58362135,1547176846,270000,buying a pet,ACCEPTED,7.0,94453372,Θεοφύλακτη Πέτση,800-81-8594,1989-05-03,M,Πρέβεζα,ΤΚ 736 06,1550057365,Twitter,display1
987242,19443774,1509802111,200000,buying a pet,REJECTED,6.7,,Ζήνων Αρχαυλής,701-82-3537,1983-10-18,M,Σπάρτη,44705,,,
994326,10846482,1542287468,180000,Refinance existing loans,ACCEPTED,8.7,,Ρωμανός Πορίχης,221-66-1858,1972-10-25,M,Βόλος,ΤΚ 000 83,,,
995369,58987369,1514807340,60000,Refinance existing loans,ACCEPTED,6.7,,Φανούριος Φραντζής,829-79-3954,1988-01-05,F,Αλεξανδρούπολη,41504,,,
998822,86362973,1565974665,60000,Refinance existing loans,ACCEPTED,6.7,,Γιάννης Φουσιέκης,592-25-8067,1991-02-22,F,Λιβαδιά,994 57,,,
1004814,69070278,1564085995,30000,Refinance existing loans,ACCEPTED,6.7,,Γαρύφαλλος Γιαννάκης,658-32-3819,1992-10-14,M,Καρδίτσα,08675,,,
1005380,50807961,1527508616,20000,Home purchase,ACCEPTED,14.0,,Χαρίτος Περπινιάς,102-08-9007,1991-02-24,F,Δράμα,ΤΚ 982 93,,,
1007614,13444730,1515540459,70000,home purchase,ACCEPTED,7.0,,Ιγνατία Γκόβα,623-03-8639,1995-09-27,F,Χαλκίδα,418 85,,,
1008572,22032480,1527450190,300000,Refinance existing loans,ACCEPTED,6.7,41740954,Ευλαμπία Καφαντάρη,195-49-8983,1988-01-21,F,Χίος,769 88,1512784471,Google,display1
1016021,19105557,1529119006,30000,Buying a pet,REJECTED,14.0,,Θεόδουλος Κατσιγιάννης,283-84-7902,1996-09-16,F,Τρίπολη,74933,,,
1018477,69615164,1520324007,50000,Refinance existing loans,REJECTED,14.0,,Σουλτάνα Λιολιοπούλου,937-77-9987,1990-08-07,M,Κέρκυρα,58089,,,
1026123,36039225,1565316281,150000,Refinance existing loans,REJECTED,8.7,,Νικόδημος Σεβδάς,534-61-1328,1980-02-10,M,Φλώρινα,ΤΚ 83415,,,
1057766,20064859,1531793483,150000,buying a pet,REJECTED,7.0,,Θεμιστοκλής Σαλίχος,553-38-9981,1987-05-08,M,Βέροια,671 42,,,
1064599,9148049,1521763083,300000,Home purchase,ACCEPTED,7.0,,Σιρανούς-Αριστομένης Κυρίτσης,929-32-0926,1985-05-20,M,Λαμία,70589,,,
1065217,81142316,1553002253,40000,Refinance existing loans,REJECTED,6.7,731305,Μελέτια Χανταμπή,793-69-9558,1986-12-11,F,Μυτιλήνη,ΤΚ 651 91,1512259690,Facebook,display2
1065217,81142316,1553002253,40000,Refinance existing loans,REJECTED,6.7,731305,Μελέτια Χανταμπή,793-69-9558,1986-12-11,F,Μυτιλήνη,ΤΚ 651 91,1524576959,Facebook,display1
1065217,81142316,1553002253,40000,Refinance existing loans,REJECTED,6.7,731305,Μελέτια Χανταμπή,793-69-9558,1986-12-11,F,Μυτιλήνη,ΤΚ 651 91,1526619215,Google,display1
1065217,81142316,1553002253,40000,Refinance existing loans,REJECTED,6.7,731305,Μελέτια Χανταμπή,793-69-9558,1986-12-11,F,Μυτιλήνη,ΤΚ 651 91,1559380940,Facebook,display2
1072264,30566402,1521670310,70000,buying a pet,ACCEPTED,7.0,,Ακρίτας Γαβριδάκης,909-35-5087,1970-08-11,F,Καστοριά,ΤΚ 457 97,,,
1083161,23385031,1558492214,180000,Home purchase,REJECTED,8.7,92703940,Μόσχα Βαρουτίδου,889-07-7692,1977-12-21,F,Μεσολόγγι,241 13,1520172362,Facebook,display2
1083161,23385031,1558492214,180000,Home purchase,REJECTED,8.7,92703940,Μόσχα Βαρουτίδου,889-07-7692,1977-12-21,F,Μεσολόγγι,241 13,1545889279,Twitter,display2
1083161,23385031,1558492214,180000,Home purchase,REJECTED,8.7,92703940,Μόσχα Βαρουτίδου,889-07-7692,1977-12-21,F,Μεσολόγγι,241 13,1560776170,Google,display2
1083161,23385031,1558492214,180000,Home purchase,REJECTED,8.7,92703940,Μόσχα Βαρουτίδου,889-07-7692,1977-12-21,F,Μεσολόγγι,241 13,1568092343,Facebook,display1
1083161,23385031,1558492214,180000,Home purchase,REJECTED,8.7,92703940,Μόσχα Βαρουτίδου,889-07-7692,1977-12-21,F,Μεσολόγγι,241 13,1569882219,Facebook,display2
1086160,127531,1569384784,70000,Buying a pet,ACCEPTED,8.7,,Ματθαίος Στραβοσνίχης,744-35-1981,1996-04-11,M,Θεσσαλονίκη,00443,,,
1088340,7203271,1514845428,230000,Refinance existing loans,ACCEPTED,8.7,,Μαυρίκιος Σαρρός,754-58-0290,1975-10-09,F,Αθήνα,ΤΚ 51125,,,
1089224,36971965,1530082305,220000,Home purchase,ACCEPTED,6.7,,Βιργινία-Ακριβή Τζιωρτζή,398-17-3642,1972-06-14,F,Σέρρες,ΤΚ 84055,,,
1091394,74895901,1517521065,100000,Buying a pet,ACCEPTED,14.0,,Σάββας Κωσταλής,035-61-8230,1976-12-09,F,Κομοτηνή,519 56,,,
1102497,84612912,1558634813,150000,Home purchase,ACCEPTED,8.7,,Θεοχάρης Αμπλιάνιτης,041-07-4901,1980-12-02,F,Ζάκυνθος,591 59,,,
1113580,53365304,1548176249,80000,buying a pet,REJECTED,8.7,,Αχιλλεία Ροδίτου,273-68-9430,1984-01-10,M,Ιωάννινα,ΤΚ 590 94,,,
1116938,34353024,1549344132,150000,Buying a pet,ACCEPTED,14.0,,Απολλωνία Δημητρέλου,969-36-9871,1995-06-20,F,Έδεσσα,ΤΚ 97830,,,
1117342,27846496,1515507063,290000,Refinance existing loans,ACCEPTED,6.7,,Ναθαναήλ Μπαλουκίδης,476-29-5327,1971-02-09,M,Σάμος,55990,,,
1117611,69919886,1561785238,40000,Buying a pet,REJECTED,14.0,,Ροδάνθη-Κωνσταντίνα Γραμμένου,949-17-5981,1989-08-31,M,Καλαμάτα,ΤΚ 058 02,,,
1118720,96672780,1526913636,40000,Refinance existing loans,ACCEPTED,14.0,,Ευθύμιος Σταμέλος,266-40-5144,1983-12-20,F,Χίος,ΤΚ 377 02,,,
1120617,13414163,1561199458,70000,Buying a pet,REJECTED,14.0,,Ναθαναήλ Φρογάκης,068-92-2367,1989-01-28,M,Πάτρα,64939,,,
1120663,9096613,1510690756,90000,home purchase,ACCEPTED,8.7,,Φοίβος Κερασοβίτης,743-91-2497,1978-06-04,M,Αργοστόλι,340 56,,,
1120988,14181890,1522655382,300000,Home purchase,ACCEPTED,14.0,,Σωτήρης-Ορέστης Παληός,586-29-7152,1976-02-06,M,Γρεβενά,76292,,,
1122937,23188863,1566510959,40000,Refinance existing loans,REJECTED,8.7,,Ιουλία Μυτάρη,837-63-3003,1992-10-11,F,Καστοριά,04646,,,
1124615,35378521,1550741916,290000,Home purchase,ACCEPTED,7.0,,Ίων-Τιμολέων Δακαναλής,966-67-4412,1975-04-27,F,Γρεβενά,ΤΚ 86470,,,
1126864,28853611,1539424906,220000,buying a pet,REJECTED,14.0,76795495,Πελοπίδας Καμποσάκης,221-36-8042,1992-10-26,M,Τρίκαλα,ΤΚ 70208,1513427625,Google,display3
1126864,28853611,1539424906,220000,buying a pet,REJECTED,14.0,76795495,Πελοπίδας Καμποσάκης,221-36-8042,1992-10-26,M,Τρίκαλα,ΤΚ 70208,1516564915,Twitter,display2
1126864,28853611,1539424906,220000,buying a pet,REJECTED,14.0,76795495,Πελοπίδας Καμποσάκης,221-36-8042,1992-10-26,M,Τρίκαλα,ΤΚ 70208,1525396388,Twitter,display1
1126864,28853611,1539424906,220000,buying a pet,REJECTED,14.0,76795495,Πελοπίδας Καμποσάκης,221-36-8042,1992-10-26,M,Τρίκαλα,ΤΚ 70208,1560460257,Google,display2
1126864,28853611,1539424906,220000,buying a pet,REJECTED,14.0,76795495,Πελοπίδας Καμποσάκης,221-36-8042,1992-10-26,M,Τρίκαλα,ΤΚ 70208,1563499212,Facebook,display1
1140515,90748603,1510066990,280000,Refinance existing loans,REJECTED,6.7,88641319,Κρυσταλλένια-Καλή Χατζηγεωργίου,681-39-0892,1982-12-27,F,Άμφισσα,57501,1517562140,Facebook,display2
1140515,90748603,1510066990,280000,Refinance existing loans,REJECTED,6.7,88641319,Κρυσταλλένια-Καλή Χατζηγεωργίου,681-39-0892,1982-12-27,F,Άμφισσα,57501,1519048977,Facebook,display1
1140515,90748603,1510066990,280000,Refinance existing loans,REJECTED,6.7,88641319,Κρυσταλλένια-Καλή Χατζηγεωργίου,681-39-0892,1982-12-27,F,Άμφισσα,57501,1548160953,Twitter,display2
1155521,22974442,1521751467,60000,Refinance existing loans,ACCEPTED,8.7,,Φλώρα Τομπουλίδου,358-55-3347,1995-06-08,F,Μεσολόγγι,42761,,,
1156155,24125677,1554779511,20000,Refinance existing loans,ACCEPTED,7.0,,Μένανδρος Μεταξάς,707-43-3629,1993-12-01,M,Σπάρτη,18228,,,
1157217,93497941,1516910301,60000,Refinance existing loans,REJECTED,8.7,92414210,Χαράλαμπος Βούρας,468-18-2340,1977-05-11,M,Χανιά,ΤΚ 165 61,1508379657,Facebook,display3
1161023,28289875,1549806149,260000,Refinance existing loans,REJECTED,8.7,,Εμμανουέλα Ευαγγελίδη,225-37-9519,1987-07-24,M,Άμφισσα,033 89,,,
1166281,93855952,1547233263,50000,Home purchase,ACCEPTED,6.7,35225067,Δροσιά Ματεντσίδου,432-78-1483,1982-04-10,M,Τρίκαλα,ΤΚ 429 29,1516501801,Facebook,display1
1166281,93855952,1547233263,50000,Home purchase,ACCEPTED,6.7,35225067,Δροσιά Ματεντσίδου,432-78-1483,1982-04-10,M,Τρίκαλα,ΤΚ 429 29,1526687142,Twitter,display1
1166281,93855952,1547233263,50000,Home purchase,ACCEPTED,6.7,35225067,Δροσιά Ματεντσίδου,432-78-1483,1982-04-10,M,Τρίκαλα,ΤΚ 429 29,1554333073,Twitter,display2
1170892,11105356,1559916099,240000,Refinance existing loans,ACCEPTED,7.0,,Ησαΐας Γιαννακουδάκης,799-91-4609,1987-03-14,F,Βόλος,26293,,,
1180065,28100979,1568447875,180000,buying a pet,ACCEPTED,6.7,,Φραντζέσκα Λέκκα,908-68-1514,1994-05-07,F,Μυτιλήνη,ΤΚ 11301,,,
1192436,4974000,1518652112,50000,Refinance existing loans,REJECTED,8.7,47594318,Αγλαΐα Μαγκανάρη,571-61-7211,1995-06-01,M,Θεσσαλονίκη,08008,1526097916,Google,display1
